SERIALNO,AGE,SEX,EMPLOYMENT,MOBILITY,INCOME,CITIZENSHIP,MARITAL_STATUS,SCHOOLING,DISABILITY,WORK,INSURANCE,RACE
2018HU0899622,72,2,1,1,42000,4,1,1,2,7,1,6
2018HU0899622,88,2,6,1,0,4,2,1,1,,1,6
2018HU0900713,28,2,1,3,65000,4,5,1,2,1,1,6
2018HU0907468,25,2,4,1,42000,1,1,1,2,5,1,1
2018HU0907468,3,2,,1,,1,5,2,2,,1,1
2018HU0907468,3,1,,1,,1,5,1,2,,1,1
2018HU0907468,7,2,,1,,1,5,1,2,,1,1
2018HU0908409,55,1,1,1,46000,1,1,1,2,5,1,1
2018HU0908409,58,2,1,1,75000,1,1,1,2,1,1,1
2018HU0908573,66,1,1,3,115000,4,1,1,2,7,1,1
2018HU0908573,69,2,1,3,24000,4,1,1,2,1,1,1
2018HU0908615,39,1,1,1,103000,1,5,1,2,1,1,2
2018HU0908783,32,1,1,1,90000,1,1,1,2,5,1,9
2018HU0908783,32,2,1,1,66000,5,1,1,2,1,1,6
2018HU0908783,2,1,,1,,1,5,,2,,1,9
2018HU0909211,37,1,1,1,90000,1,5,1,2,1,1,6
2018HU0911233,55,2,1,1,105000,1,5,1,2,2,1,1
2018HU0914782,26,2,1,1,40000,4,5,2,2,1,1,1
2018HU0914782,29,2,1,1,35000,4,5,2,2,1,1,1
2018HU0914782,54,2,1,1,25000,4,3,1,2,1,1,1
2018HU0917191,65,2,6,1,0,1,1,1,2,1,1,1
2018HU0917191,70,1,6,1,0,5,1,1,2,,1,1
2018HU0918059,49,2,1,1,98000,1,5,1,2,1,1,2
2018HU0920400,59,2,6,1,6600,1,1,1,2,2,1,1
2018HU0920400,57,1,6,1,12000,1,1,1,2,7,1,1
2018HU0920400,23,1,1,1,0,1,5,1,2,6,2,1
2018HU0920400,21,2,6,1,3000,1,5,2,2,1,1,1
2018HU0924211,49,1,1,3,28600,4,1,1,2,1,1,2
2018HU0924211,44,2,6,3,0,5,1,1,2,,1,2
2018HU0924211,10,2,,3,,3,5,2,2,,1,2
2018HU0924211,7,1,,3,,3,5,2,2,,1,2
2018HU0924211,5,1,,3,,3,5,3,2,,1,2
2018HU0924211,5,1,,3,,3,5,3,2,,1,2
2018HU0924211,0,1,,,,1,5,,2,,1,2
2018HU0924526,60,1,1,1,241000,4,1,1,2,1,1,9
2018HU0924526,53,2,6,1,0,4,1,1,2,,1,9
2018HU0924526,19,1,1,1,5000,1,5,2,2,2,1,1
2018HU0924526,17,2,6,1,2400,1,5,2,2,1,1,1
2018HU0932063,76,2,6,1,0,1,1,1,2,,1,1
2018HU0932387,70,2,1,1,57000,1,2,1,2,2,1,1
2018HU0932387,94,2,6,1,0,1,2,1,1,,1,1
2018HU0932774,37,2,1,1,95000,1,3,1,2,5,1,1
2018HU0932774,3,1,,1,,1,5,2,2,,1,1
2018HU0935257,52,1,1,1,175000,1,1,1,2,2,1,1
2018HU0935257,54,2,1,1,65000,1,1,1,2,3,1,1
2018HU0935257,17,1,3,1,0,1,5,2,2,9,1,1
2018HU0935257,17,2,6,1,0,1,5,2,2,,1,1
2018HU0935257,17,1,6,1,0,1,5,2,2,,1,1
2018HU0937159,89,1,1,1,5000,1,2,1,2,2,1,1
2018HU0940170,47,1,1,1,200000,4,1,1,2,7,1,6
2018HU0940170,42,2,1,1,50000,4,1,3,2,3,1,6
2018HU0940170,15,1,,1,0,1,5,2,2,,1,6
2018HU0940170,11,1,,1,,1,5,2,2,,1,6
2018HU0944475,65,1,1,1,2300,4,4,1,2,8,1,2
2018HU0944475,31,2,1,1,16800,1,5,1,2,1,1,2
2018HU0944475,85,2,6,1,0,4,2,1,1,,1,2
2018HU0950398,46,2,1,1,65000,4,1,1,2,5,1,6
2018HU0950398,49,1,1,1,150000,4,1,1,2,5,1,6
2018HU0950398,10,1,,1,,1,5,2,2,,1,6
2018HU0950398,8,1,,1,,1,5,2,2,,1,6
2018HU0952563,73,1,6,1,0,1,1,1,2,,1,1
2018HU0952563,66,2,1,1,97000,1,1,1,1,5,1,1
2018HU0954828,27,2,1,1,86000,1,5,1,2,2,1,1
2018HU0954828,31,1,1,1,25000,1,5,1,2,1,1,1
2018HU0958942,44,1,1,1,500000,1,1,1,2,1,1,1
2018HU0958942,43,2,1,1,90000,1,1,2,2,5,1,1
2018HU0958942,11,2,,1,,1,5,2,2,,1,1
2018HU0958942,9,1,,1,,1,5,2,2,,1,1
2018HU0963836,45,1,1,1,63000,1,4,1,2,3,1,1
2018HU0966130,57,1,6,1,0,1,1,1,2,,1,1
2018HU0966130,54,2,1,1,110000,1,1,1,2,1,1,1
2018HU0966130,67,1,6,1,0,1,2,1,2,6,1,1
2018HU0966130,43,1,1,1,95000,1,3,3,2,1,1,1
2018HU0968959,73,1,1,1,66000,4,2,1,2,3,1,2
2018HU0973078,48,2,1,1,187000,1,1,1,2,1,1,1
2018HU0973078,52,1,1,1,295000,1,1,1,1,1,1,1
2018HU0973078,22,2,1,1,16800,1,5,2,2,1,1,1
2018HU0974893,25,2,1,3,50000,1,1,2,2,5,1,2
2018HU0974893,27,1,4,3,50000,1,1,2,2,5,1,2
2018HU0974893,2,2,,3,,3,5,,2,,1,2
2018HU0979156,47,1,1,1,81000,1,1,1,2,1,1,1
2018HU0979156,43,2,6,1,0,1,1,1,2,,1,1
2018HU0979156,11,1,,1,,1,5,2,2,,1,1
2018HU0980417,38,2,1,1,72000,1,5,1,2,1,1,2
2018HU0984855,31,1,4,1,116000,1,1,2,2,5,1,1
2018HU0984855,33,2,6,1,0,1,1,1,2,2,1,1
2018HU0984855,3,1,,1,,1,5,1,2,,1,1
2018HU0986081,28,2,1,1,36000,4,1,3,2,1,1,1
2018HU0986081,30,1,1,1,60000,4,1,1,2,1,1,1
2018HU0986081,9,2,,1,,2,5,2,2,,1,1
2018HU0986081,6,2,,1,,2,5,3,2,,1,1
2018HU0987636,25,2,1,3,65000,1,5,1,2,1,1,1
2018HU0988765,35,2,4,1,175000,1,1,1,2,5,1,1
2018HU0988765,36,1,6,1,0,1,1,1,2,3,1,1
2018HU0988765,1,1,,1,,1,5,,2,,1,1
2018HU0988765,0,1,,,,1,5,,2,,1,1
2018HU0992574,53,2,1,3,30000,4,1,1,2,1,1,6
2018HU0992574,53,1,1,3,55000,4,1,1,2,1,1,6
2018HU0992574,27,1,1,3,35000,1,5,1,2,1,1,6
2018HU0992574,20,1,1,3,700,1,5,2,2,1,1,6
2018HU1003385,69,1,6,1,0,4,1,1,2,5,1,7
2018HU1003385,69,2,6,1,20800,1,1,1,2,1,1,1
2018HU1003385,31,1,3,1,25000,1,5,1,2,1,2,7
2018HU1005229,47,1,1,1,140000,1,1,1,2,5,1,1
2018HU1005229,44,2,1,1,30000,1,1,1,2,7,1,1
2018HU1005229,16,1,6,1,0,1,5,2,2,,1,1
2018HU1005229,14,2,,1,,1,5,2,2,,1,1
2018HU1005229,1,2,,1,,1,5,,2,,1,1
2018HU1009947,68,1,6,1,0,1,1,1,2,1,1,1
2018HU1009947,63,2,6,1,0,1,1,1,2,,1,1
2018HU1013033,31,2,1,1,17300,1,1,1,2,1,1,1
2018HU1013033,31,1,1,1,75000,1,1,1,2,5,1,1
2018HU1013033,0,2,,,,1,5,,2,,1,1
2018HU1015162,30,1,1,1,55000,1,5,1,2,3,1,1
2018HU1015162,28,2,1,1,55000,1,5,1,2,3,1,1
2018HU1027375,53,1,1,1,50000,4,1,1,2,1,1,1
2018HU1027375,51,2,1,1,22000,4,1,1,2,1,1,1
2018HU1033699,59,1,6,1,0,1,1,1,2,1,1,1
2018HU1033699,59,2,1,1,20000,1,1,1,2,5,1,1
2018HU1034084,56,1,1,3,70000,4,1,1,2,1,1,1
2018HU1034084,51,2,1,3,100000,4,1,1,2,6,1,1
2018HU1034084,23,1,6,3,25000,4,5,1,2,1,1,1
2018HU1035420,53,1,1,3,55000,1,2,1,2,5,1,2
2018HU1035420,15,2,,3,0,1,5,2,2,,1,2
2018HU1035420,14,2,,3,,1,5,2,2,,1,2
2018HU1036444,55,2,1,1,60000,1,1,1,2,1,1,1
2018HU1036444,64,1,6,1,0,1,1,1,2,,1,1
2018HU1037892,57,2,6,1,0,1,1,1,2,3,1,1
2018HU1037892,63,1,1,1,500000,1,1,1,2,7,1,1
2018HU1038474,86,1,6,1,0,1,1,1,2,,1,1
2018HU1038474,86,2,6,1,0,1,1,1,1,,1,1
2018HU1040821,61,1,1,1,150000,1,1,1,2,1,1,1
2018HU1040821,50,2,1,1,65000,1,1,1,2,1,1,1
2018HU1040821,18,2,1,1,2000,1,5,2,2,1,1,1
2018HU1040821,16,1,6,1,480,1,5,2,2,2,1,1
2018HU1044194,72,1,6,1,0,4,1,1,2,,1,6
2018HU1044194,85,2,6,1,0,4,1,1,2,,1,6
2018HU1044802,67,1,1,1,260000,1,3,1,2,7,1,1
2018HU1044802,60,2,1,1,500000,4,3,1,2,7,1,6
2018HU1048851,57,1,1,1,230000,4,1,1,2,1,1,1
2018HU1048851,54,2,1,1,65000,4,1,1,2,1,1,1
2018HU1048851,26,2,1,1,60000,1,5,1,2,1,1,1
2018HU1050425,57,2,1,1,64000,1,3,1,2,2,1,1
2018HU1050648,51,2,1,1,15000,1,1,1,2,1,1,1
2018HU1050648,60,1,1,1,45000,1,1,1,2,1,1,1
2018HU1050648,25,2,1,1,45000,1,5,3,2,1,1,1
2018HU1054916,65,2,1,1,39000,1,1,1,2,2,1,1
2018HU1054916,65,1,1,1,169000,1,1,1,2,5,1,1
2018HU1056583,69,1,1,1,140000,1,1,1,1,5,1,1
2018HU1056583,68,2,6,1,0,1,1,1,1,,1,1
2018HU1057151,30,2,1,1,19000,5,5,1,2,1,2,1
2018HU1057151,9,1,,1,,1,5,2,2,,1,1
2018HU1062825,47,2,1,1,19200,5,1,1,2,1,1,6
2018HU1062825,54,1,1,1,88000,4,1,1,2,1,1,6
2018HU1062825,16,2,6,1,0,1,5,2,2,,1,6
2018HU1068747,55,1,1,1,150000,1,1,1,2,7,1,1
2018HU1068747,53,2,1,1,500000,1,1,1,2,7,1,1
2018HU1068747,13,1,,1,,1,5,3,2,,1,1
2018HU1079884,54,1,1,1,20000,5,1,1,1,1,1,1
2018HU1079884,63,2,1,1,25000,5,1,1,2,1,1,1
2018HU1079884,16,1,6,3,0,1,5,2,2,,1,1
2018HU1082756,47,2,1,1,77000,1,1,1,2,5,1,9
2018HU1082756,46,1,1,1,95000,1,1,1,2,5,1,2
2018HU1082756,22,1,3,1,2400,1,5,1,2,1,2,2
2018HU1082756,19,2,6,1,0,1,5,2,2,,1,2
2018HU1084910,29,1,1,1,90000,4,5,2,2,5,1,1
2018HU1085430,58,1,3,1,25000,5,1,1,2,1,1,6
2018HU1085430,57,2,2,1,0,4,1,1,2,6,1,6
2018HU1085430,28,1,1,1,48000,4,5,1,2,1,1,6
2018HU1085430,25,2,1,1,55000,4,5,1,2,1,1,6
2018HU1097295,65,2,6,1,0,1,1,1,2,3,1,1
2018HU1097295,64,1,1,1,200000,1,1,1,2,1,1,1
2018HU1098135,78,1,6,1,0,1,1,1,2,,1,1
2018HU1098135,75,2,6,1,0,1,1,1,2,,1,1
2018HU1122927,54,1,1,1,182000,1,4,1,2,1,1,1
2018HU1122927,30,2,1,1,18000,5,3,1,2,1,1,1
2018HU1127346,30,1,1,1,80000,1,1,1,2,1,1,6
2018HU1127346,32,2,1,1,60000,1,1,1,2,3,1,6
2018HU1127346,3,1,,1,,1,5,3,2,,1,6
2018HU1127346,2,1,,1,,1,5,,2,,1,6
2018HU1132550,59,1,1,1,78000,1,1,1,2,1,1,1
2018HU1132550,69,2,6,1,0,4,1,1,2,1,1,1
2018HU1133159,82,2,6,1,0,1,2,1,2,,1,1
2018HU1138493,51,2,1,1,72000,1,5,1,2,3,1,1
2018HU1138516,55,1,1,1,150000,1,5,1,2,5,1,1
2018HU1145753,57,2,6,1,0,1,1,1,2,6,1,1
2018HU1145753,59,1,1,1,0,1,1,1,2,6,1,1
2018HU1146179,39,1,1,1,78000,1,5,1,2,3,1,1
2018HU1146179,35,1,1,1,82000,1,5,1,2,5,1,1
2018HU1147036,40,2,1,1,70000,1,5,1,2,1,1,2
2018HU1147036,25,1,1,1,18000,1,5,1,2,1,1,2
2018HU1148101,35,1,1,1,500000,1,1,1,2,1,1,1
2018HU1148101,35,2,1,1,9000,1,1,1,2,1,1,1
2018HU1148101,4,1,,1,,1,5,1,2,,1,1
2018HU1148101,2,1,,1,,1,5,,2,,1,1
2018HU1148101,0,2,,,,1,5,,2,,1,1
2018HU1149770,55,2,1,1,22200,1,3,2,2,3,1,1
2018HU1161446,54,2,6,1,0,1,1,1,2,1,1,1
2018HU1161446,50,2,1,1,210000,4,1,1,2,1,1,6
2018HU1166659,39,1,4,1,50000,1,1,1,2,5,1,1
2018HU1166659,33,2,1,1,20000,1,1,1,2,1,1,1
2018HU1166659,7,1,,1,,1,5,2,1,,1,1
2018HU1166659,6,1,,1,,1,5,2,2,,1,1
2018HU1166948,55,1,1,1,58000,4,1,1,2,2,1,6
2018HU1166948,50,2,1,1,750,4,1,1,2,1,1,6
2018HU1168940,63,2,1,1,17500,1,3,1,1,1,1,1
2018HU1168940,24,2,6,1,0,1,5,2,2,6,1,1
2018HU1173756,60,1,1,1,189000,1,1,1,2,5,1,1
2018HU1173756,62,2,6,1,0,1,1,1,2,1,1,1
2018HU1177288,41,1,1,1,50000,1,5,1,2,1,1,1
2018HU1181102,36,1,1,1,50000,1,1,1,2,1,1,2
2018HU1181102,36,2,1,1,51000,1,1,1,2,1,1,2
2018HU1181102,13,1,,1,,1,5,2,2,,1,2
2018HU1181102,2,2,,1,,1,5,,2,,1,2
2018HU1186977,46,2,1,1,180000,1,1,1,2,1,1,1
2018HU1186977,51,1,1,1,118000,1,1,1,2,1,1,1
2018HU1186977,15,1,,1,0,1,5,2,2,,1,1
2018HU1186977,13,1,,1,,1,5,2,2,,1,1
2018HU1186977,11,1,,1,,1,5,2,2,,1,1
2018HU1187355,47,2,1,1,27300,1,1,1,2,2,1,1
2018HU1187355,48,1,1,1,100000,1,1,1,2,1,1,1
2018HU1187355,17,1,6,1,0,1,5,2,2,,1,1
2018HU1187355,14,1,,1,,1,5,2,2,,1,1
2018HU1188471,55,1,6,1,0,4,1,1,2,6,2,1
2018HU1188471,48,2,1,1,55000,4,1,1,2,1,2,1
2018HU1188471,47,1,1,1,40000,5,3,1,2,1,1,1
2018HU1190708,61,1,6,1,160000,1,1,1,2,5,1,1
2018HU1190708,60,2,6,1,37500,1,1,1,2,2,1,1
2018HU1190961,41,1,1,3,80000,1,1,1,2,5,1,2
2018HU1190961,38,2,1,3,5000,1,1,1,2,1,1,2
2018HU1190961,4,2,,3,,1,5,1,2,,1,2
2018HU1190961,12,2,,3,,1,5,2,2,,1,2
2018HU1192888,54,2,1,1,9100,1,1,1,2,1,1,1
2018HU1192888,57,1,1,1,135000,1,1,1,2,7,1,1
2018HU1198502,49,1,1,1,125000,1,1,1,2,5,1,1
2018HU1198502,41,2,1,1,110000,1,1,1,2,5,1,1
2018HU1198502,9,1,,1,,1,5,3,2,,1,1
2018HU1199969,35,1,4,3,80000,1,1,3,2,5,1,1
2018HU1199969,34,2,6,3,0,1,1,1,2,5,1,1
2018HU1199969,1,1,,3,,1,5,,2,,1,1
2018HU1200022,33,1,1,1,50000,1,1,2,2,1,1,1
2018HU1200022,30,2,1,1,134000,1,1,1,2,5,1,1
2018HU1200022,1,2,,1,,1,5,,2,,2,1
2018HU1200022,18,2,6,1,0,1,5,2,2,,1,1
2018HU1201844,49,2,6,1,0,1,1,1,2,,1,1
2018HU1201844,51,1,1,1,500000,1,1,1,2,1,1,1
2018HU1201844,13,1,,1,,1,5,3,2,,1,1
2018HU1202662,59,1,1,1,36000,4,1,1,2,1,1,2
2018HU1202662,57,2,1,1,58000,4,1,1,2,1,1,2
2018HU1209660,69,1,6,1,0,1,1,1,2,1,1,1
2018HU1209660,65,2,6,1,0,4,1,1,2,,1,9
2018HU1213172,47,2,1,1,0,1,5,1,2,6,1,1
2018HU1213172,13,2,,1,,1,5,2,2,,1,1
2018HU1213226,46,1,1,1,0,4,1,1,2,6,1,8
2018HU1213226,46,2,1,1,8500,4,1,1,2,3,1,8
2018HU1213226,25,2,1,1,40000,1,5,1,2,1,1,8
2018HU1213226,13,1,,1,,1,5,2,2,,1,8
2018HU1218904,54,1,1,1,500000,1,1,1,2,1,1,1
2018HU1218904,47,2,3,1,0,4,1,1,2,1,1,2
2018HU1218904,8,1,,1,,1,5,3,2,,1,9
2018HU1220349,39,2,2,1,68000,1,1,1,2,3,1,1
2018HU1220349,39,1,1,1,80000,1,1,2,2,5,1,1
2018HU1220349,11,2,,1,,1,5,3,2,,1,1
2018HU1220349,8,1,,1,,1,5,3,2,,1,1
2018HU1225482,52,1,1,1,140000,1,1,1,2,1,1,1
2018HU1225482,48,2,1,1,100000,1,1,1,2,4,1,1
2018HU1227110,31,2,1,3,92000,1,1,1,2,5,1,1
2018HU1227110,31,1,1,3,60000,1,1,1,2,1,1,1
2018HU1232385,29,2,1,1,0,1,3,1,2,6,1,1
2018HU1233031,67,1,1,1,0,1,1,1,2,6,1,1
2018HU1233031,65,2,6,1,0,1,1,1,2,,1,1
2018HU1233031,28,1,1,1,1800,1,5,1,1,2,1,1
2018HU1234422,52,1,1,1,0,2,3,1,2,6,1,1
2018HU1237976,33,1,1,1,45000,1,1,1,1,5,1,1
2018HU1237976,36,2,1,1,2000,1,1,1,2,1,1,1
2018HU1237976,10,1,,1,,1,5,2,1,,1,1
2018HU1237976,2,1,,1,,1,5,,2,,1,1
2018HU1237976,15,1,,1,0,1,5,2,2,,1,1
2018HU1237976,10,2,,1,,1,5,2,2,,1,1
2018HU1241718,34,2,6,1,0,1,1,1,2,,1,1
2018HU1241718,31,1,1,1,230000,1,1,1,2,1,1,1
2018HU1241718,5,1,,1,,1,5,3,2,,1,1
2018HU1241718,3,1,,1,,1,5,1,2,,1,1
2018HU1241718,0,2,,,,1,5,,2,,1,1
2018HU1243291,63,2,6,1,0,4,2,1,2,,2,9
2018HU1243291,37,1,1,1,40000,1,1,1,2,7,1,9
2018HU1243291,1,2,,1,,1,5,,2,,1,9
2018HU1243291,28,2,6,1,0,1,1,1,2,1,1,8
2018HU1243393,48,2,6,3,0,3,5,2,2,,1,6
2018HU1243393,23,1,1,3,55000,3,5,1,2,1,1,6
2018HU1243393,12,2,,3,,3,5,2,2,,1,6
2018HU1243393,8,2,,3,,1,5,2,2,,1,6
2018HU1243393,37,2,1,3,0,4,1,1,2,6,1,6
2018HU1245135,40,1,1,1,130000,1,1,1,2,5,1,1
2018HU1245135,41,2,1,1,220000,1,1,1,2,1,1,1
2018HU1245135,11,2,,1,,1,5,3,2,,1,1
2018HU1245135,7,2,,1,,1,5,2,2,,1,1
2018HU1247521,61,2,1,1,119000,1,1,1,2,2,1,1
2018HU1247521,65,1,1,1,130000,1,1,1,2,1,1,1
2018HU1248074,45,2,1,1,158000,1,5,1,2,1,1,1
2018HU1248074,25,1,1,1,4000,1,5,1,2,1,1,9
2018HU1254199,53,2,1,1,137000,1,1,1,2,5,1,1
2018HU1254199,53,1,1,1,152000,1,1,1,2,1,1,1
2018HU1254199,19,1,6,1,0,1,5,2,2,,1,1
2018HU1256675,81,2,6,1,0,1,2,1,1,,1,1
2018HU1261683,77,1,6,1,0,1,1,1,2,,1,1
2018HU1261683,81,2,6,1,0,1,1,1,2,,1,1
2018HU1262214,58,1,6,1,0,1,1,1,2,,1,1
2018HU1262214,60,2,6,1,0,4,1,1,2,,1,6
2018HU1262214,18,2,6,1,0,1,5,2,2,6,1,9
2018HU1263643,50,2,1,1,7000,1,1,1,2,7,1,1
2018HU1263643,60,1,1,1,500000,1,1,1,2,1,1,1
2018HU1270800,51,1,4,1,135000,1,1,1,2,5,1,1
2018HU1270800,47,2,1,1,91000,1,1,1,2,5,1,1
2018HU1270800,7,1,,1,,1,5,2,2,,1,1
2018HU1275808,71,2,6,1,180,1,1,1,2,3,1,1
2018HU1275808,73,1,6,1,0,1,1,1,2,,1,1
2018HU1276836,59,1,1,1,0,1,3,1,2,6,1,9
2018HU1276836,27,1,1,1,0,1,5,1,1,6,2,9
2018HU1276836,18,2,1,3,10400,1,5,2,2,1,1,9
2018HU1284757,33,1,1,1,108000,1,1,3,2,1,1,2
2018HU1284757,32,2,1,1,75000,1,1,3,2,1,1,2
2018HU1284757,4,1,,1,,1,5,1,2,,1,2
2018HU1284757,0,1,,,,1,5,,2,,1,2
2018HU1287570,58,2,1,1,113000,1,5,1,2,1,1,1
2018HU1288614,70,1,6,1,0,1,1,1,2,3,1,1
2018HU1288614,66,2,6,1,0,1,1,1,2,,1,1
2018HU1293137,70,1,1,1,43000,4,1,1,2,1,1,2
2018HU1293137,59,2,1,1,90000,5,1,1,2,2,1,2
2018HU1293137,30,2,1,1,55000,4,5,1,2,2,1,2
2018HU1294894,38,2,1,1,170000,1,1,1,2,2,1,1
2018HU1294894,38,1,1,1,72000,1,1,1,2,7,1,1
2018HU1294894,7,1,,1,,1,5,2,2,,1,1
2018HU1294894,0,2,,,,1,5,,2,,1,1
2018HU1295938,44,2,6,1,0,4,1,1,1,,1,1
2018HU1295938,47,1,1,1,83000,4,1,1,2,7,1,1
2018HU1295938,16,2,3,1,0,1,5,2,2,9,1,1
2018HU1295938,14,2,,1,,1,5,2,2,,1,1
2018HU1295938,12,1,,1,,1,5,2,2,,1,1
2018HU1295938,9,2,,1,,1,5,2,2,,1,1
2018HU1302384,80,1,6,1,0,1,1,3,2,,1,1
2018HU1302384,81,2,6,1,0,1,1,1,2,,1,1
2018HU1311254,47,1,1,1,160000,4,1,1,2,5,1,6
2018HU1311254,44,2,3,1,0,5,1,1,2,1,2,6
2018HU1311254,17,1,6,1,0,4,5,2,2,,1,6
2018HU1311254,73,1,6,1,0,4,1,1,2,,1,6
2018HU1311254,70,2,6,1,0,4,3,1,2,,1,6
2018HU1314005,29,1,1,3,39000,1,5,1,2,1,2,1
2018HU1314005,27,2,1,3,32000,1,5,1,2,1,1,8
2018HU1324271,67,2,6,1,0,1,3,1,2,1,1,1
2018HU1325557,66,2,1,1,500000,1,3,1,2,1,1,1
2018HU1335603,45,1,1,1,95000,1,1,1,2,1,1,1
2018HU1335603,46,2,6,1,0,1,1,1,2,,2,1
2018HU1338450,63,2,1,1,36000,5,3,1,2,1,1,6
2018HU1340898,71,1,1,1,135000,4,1,1,2,5,1,6
2018HU1340898,68,2,6,1,0,4,1,1,2,,1,6
2018HU1345352,73,1,6,1,0,1,1,1,2,1,1,1
2018HU1345352,67,2,1,1,20500,4,1,1,2,1,1,6
2018HU1347065,43,1,4,3,130000,1,1,1,2,5,1,1
2018HU1347065,46,2,6,3,0,1,1,1,2,,1,1
2018HU1347065,16,1,6,3,0,1,5,2,2,,1,1
2018HU1347386,35,2,1,3,0,1,5,3,2,6,1,1
2018HU1354588,40,2,1,1,48000,4,4,1,2,3,1,2
2018HU1354588,15,1,,1,0,1,5,2,2,,1,2
2018HU1354588,13,1,,1,,1,5,2,2,,1,2
2018HU1361262,38,2,1,1,70000,5,1,1,2,1,1,6
2018HU1361262,34,1,1,1,36000,1,1,1,2,3,1,6
2018HU1361262,3,1,,1,,1,5,2,2,,1,6
2018HU1361262,2,2,,1,,1,5,,2,,1,6
2018HU1371421,64,1,6,1,0,1,2,1,2,1,1,1
2018HU1374276,61,1,1,1,105000,1,1,1,2,5,1,1
2018HU1374276,62,2,1,1,155000,1,1,2,1,5,1,1
2018HU1374276,30,1,1,2,60000,3,4,1,2,1,1,1
2018HU1380565,87,2,6,1,0,4,2,1,1,,1,1
2018HU1380565,68,2,1,1,18000,2,5,1,2,1,1,2
2018HU1391605,68,1,1,1,160000,1,1,1,2,5,1,1
2018HU1391605,67,2,6,1,0,1,1,1,2,,1,1
2018GQ0011487,47,1,1,1,30000,1,5,1,2,2,1,1
2018GQ0021743,55,1,6,1,0,1,5,1,1,,1,2
2018GQ0022510,40,1,1,3,30000,4,5,3,2,2,1,1
2018GQ0026245,40,1,1,3,30000,4,5,3,2,2,1,1
2018GQ0034100,57,1,6,1,0,1,5,1,2,,1,1
2018GQ0038828,16,1,6,3,0,1,5,3,1,,1,1
2018GQ0045823,88,2,6,3,0,1,3,1,1,,1,1
2018HU0010205,58,1,1,1,220000,4,1,1,2,1,1,1
2018HU0010205,44,2,6,1,0,1,1,1,2,,1,1
2018HU0010205,14,2,,1,,3,5,2,2,,1,1
2018HU0010205,13,1,,1,,3,5,3,2,,1,1
2018HU0017925,74,2,6,1,0,1,2,1,1,,1,1
2018HU0020979,37,1,1,1,65000,1,1,1,2,5,1,1
2018HU0020979,41,2,6,1,700,5,1,1,2,1,1,1
2018HU0020979,10,1,,1,,1,5,2,2,,1,1
2018HU0023827,40,1,1,1,100000,4,1,2,1,5,1,6
2018HU0023827,40,2,1,1,70000,1,1,1,2,2,1,6
2018HU0023827,5,1,,1,,1,5,2,2,,1,6
2018HU0023827,0,1,,,,1,5,,2,,2,6
2018HU0023898,35,2,1,1,45300,4,1,1,2,1,1,8
2018HU0023898,34,1,1,1,20000,1,1,1,2,3,1,2
2018HU0023898,4,2,,1,,1,5,2,2,,1,8
2018HU0023898,3,2,,1,,1,5,2,2,,1,8
2018HU0030771,44,2,1,3,40000,1,5,3,2,2,1,9
2018HU0032253,60,2,1,1,127000,1,5,1,2,2,2,1
2018HU0032253,63,1,1,1,3800,1,5,1,2,1,1,1
2018HU0033629,94,1,6,1,0,3,1,1,1,,1,1
2018HU0033629,94,2,6,1,0,1,1,1,1,,1,1
2018HU0033633,46,1,1,1,272000,1,3,1,2,1,1,1
2018HU0033633,14,2,,1,,1,5,2,2,,1,1
2018HU0033633,12,1,,1,,1,5,2,2,,1,1
2018HU0033695,57,1,6,1,0,1,1,1,2,,1,1
2018HU0033695,59,2,6,1,7500,1,1,1,2,2,1,1
2018HU0033695,21,1,1,1,1600,1,5,2,2,1,1,1
2018HU0035251,61,1,1,1,78000,1,1,1,2,1,1,1
2018HU0035251,56,2,3,1,0,4,1,1,2,6,1,1
2018HU0040773,61,2,6,1,0,1,1,1,2,,1,1
2018HU0040773,61,1,1,1,0,4,1,1,2,6,1,6
2018HU0042398,36,1,1,1,150000,4,1,1,2,1,1,6
2018HU0042398,35,2,1,1,80000,4,1,1,2,5,1,6
2018HU0042398,8,2,,1,,1,5,2,2,,1,6
2018HU0042398,3,2,,1,,1,5,3,2,,1,6
2018HU0042398,0,2,,,,1,5,,2,,1,6
2018HU0044870,86,1,6,1,0,1,1,1,2,,1,1
2018HU0044870,81,2,6,1,0,1,1,1,2,,1,1
2018HU0047948,79,2,1,1,0,1,3,1,1,6,1,1
2018HU0049600,68,1,6,1,0,1,1,1,2,,1,1
2018HU0049600,66,2,1,1,80000,1,1,1,2,1,1,1
2018HU0049600,34,2,1,1,5000,1,5,1,2,1,1,1
2018HU0049985,60,2,1,1,165000,1,1,1,2,1,1,1
2018HU0049985,60,1,1,1,200000,1,1,1,2,1,1,1
2018HU0055252,64,1,1,1,0,4,1,1,2,6,1,1
2018HU0055252,46,2,1,1,80000,4,1,1,2,1,1,1
2018HU0056087,77,2,1,1,12000,1,3,1,2,1,1,1
2018HU0056631,50,1,1,1,120000,1,1,1,2,5,1,1
2018HU0056631,50,2,1,1,500000,1,1,1,2,1,1,1
2018HU0056631,16,2,6,1,0,4,5,2,2,,1,6
2018HU0056631,13,2,,1,,4,5,2,1,,1,6
2018HU0057932,60,2,1,1,55000,1,1,1,2,3,1,1
2018HU0057932,65,1,6,1,0,1,1,1,2,6,1,1
2018HU0064524,45,2,1,1,65000,1,3,1,2,2,1,1
